"","period","orgunit","variable_name","value"
"11134","2016Q4","CS Cove","newrel_labconf_lost",0
"11135","2016Q4","CS Cove","newrel_labconf_cmplt",0
"11136","2016Q4","CS Cove","newrel_labconf_cur",5
"11137","2016Q2","CS Cove","newrel_labconf_fail",0
"11138","2016Q2","CS Cove","newrel_labconf_neval",0
"11139","2016Q2","CS Cove","newrel_labconf_died",0
"11140","2016Q2","CS Cove","newrel_labconf_lost",0
"11141","2016Q2","CS Cove","newrel_labconf_cmplt",0
"11142","2016Q2","CS Cove","newrel_labconf_cur",11
"11143","2016Q3","CS Cove","newrel_labconf_fail",0
"11144","2016Q3","CS Cove","newrel_labconf_neval",0
"11145","2016Q3","CS Cove","newrel_labconf_died",0
"11146","2016Q3","CS Cove","newrel_labconf_lost",0
"11147","2016Q3","CS Cove","newrel_labconf_cmplt",0
"11148","2016Q3","CS Cove","newrel_labconf_cur",7
"11149","2017Q1","CS Cove","newrel_labconf_fail",0
"11150","2017Q1","CS Cove","newrel_labconf_neval",0
"11151","2017Q1","CS Cove","newrel_labconf_died",0
"11152","2017Q1","CS Cove","newrel_labconf_lost",0
"11153","2017Q1","CS Cove","newrel_labconf_cmplt",0
"11154","2017Q1","CS Cove","newrel_labconf_cur",7
"11155","2017Q4","CS Cove","newrel_labconf_fail",0
"11156","2017Q4","CS Cove","newrel_labconf_neval",0
"11157","2017Q4","CS Cove","newrel_labconf_died",1
"11158","2017Q4","CS Cove","newrel_labconf_lost",0
"11159","2017Q4","CS Cove","newrel_labconf_cmplt",1
"11160","2017Q4","CS Cove","newrel_labconf_cur",4
"11161","2017Q2","CS Cove","newrel_labconf_fail",0
"11162","2017Q2","CS Cove","newrel_labconf_neval",1
"11163","2017Q2","CS Cove","newrel_labconf_died",0
"11164","2017Q2","CS Cove","newrel_labconf_lost",0
"11165","2017Q2","CS Cove","newrel_labconf_cmplt",1
"11166","2017Q2","CS Cove","newrel_labconf_cur",1
"11167","2017Q3","CS Cove","newrel_labconf_fail",0
"11168","2017Q3","CS Cove","newrel_labconf_neval",0
"11169","2017Q3","CS Cove","newrel_labconf_died",0
"11170","2017Q3","CS Cove","newrel_labconf_lost",1
"11171","2017Q3","CS Cove","newrel_labconf_cmplt",0
"11172","2017Q3","CS Cove","newrel_labconf_cur",7
"11173","2015Q4","CS Cove","newrel_clindx_neval",0
"11174","2015Q4","CS Cove","newrel_clindx_died",0
"11175","2015Q4","CS Cove","newrel_clindx_lost",0
"11176","2015Q4","CS Cove","newrel_clindx_cmplt",0
"11177","2015Q3","CS Cove","newrel_clindx_neval",0
"11178","2015Q3","CS Cove","newrel_clindx_died",0
"11179","2015Q3","CS Cove","newrel_clindx_lost",0
"11180","2015Q3","CS Cove","newrel_clindx_cmplt",0
"11181","2016Q1","CS Cove","newrel_clindx_neval",0
"11182","2016Q1","CS Cove","newrel_clindx_died",0
"11183","2016Q1","CS Cove","newrel_clindx_lost",0
"11184","2016Q1","CS Cove","newrel_clindx_cmplt",4
"11185","2015Q2","CS Cove","newrel_clindx_neval",0
"11186","2015Q2","CS Cove","newrel_clindx_died",0
"11187","2015Q2","CS Cove","newrel_clindx_lost",0
"11188","2015Q2","CS Cove","newrel_clindx_cmplt",2
"11189","2015Q1","CS Cove","newrel_clindx_neval",0
"11190","2015Q1","CS Cove","newrel_clindx_died",0
"11191","2015Q1","CS Cove","newrel_clindx_lost",0
"11192","2015Q1","CS Cove","newrel_clindx_cmplt",0
"11193","2016Q4","CS Cove","newrel_clindx_neval",0
"11194","2016Q4","CS Cove","newrel_clindx_died",0
"11195","2016Q4","CS Cove","newrel_clindx_lost",0
"11196","2016Q4","CS Cove","newrel_clindx_cmplt",0
"11197","2016Q2","CS Cove","newrel_clindx_neval",0
"11198","2016Q2","CS Cove","newrel_clindx_died",0
"11199","2016Q2","CS Cove","newrel_clindx_lost",0
"11200","2016Q2","CS Cove","newrel_clindx_cmplt",1
"11201","2016Q3","CS Cove","newrel_clindx_neval",0
"11202","2016Q3","CS Cove","newrel_clindx_died",0
"11203","2016Q3","CS Cove","newrel_clindx_lost",0
"11204","2016Q3","CS Cove","newrel_clindx_cmplt",1
"11205","2017Q1","CS Cove","newrel_clindx_neval",0
"11206","2017Q1","CS Cove","newrel_clindx_died",0
"11207","2017Q1","CS Cove","newrel_clindx_lost",0
"11208","2017Q1","CS Cove","newrel_clindx_cmplt",1
"11209","2017Q4","CS Cove","newrel_clindx_neval",0
"11210","2017Q4","CS Cove","newrel_clindx_died",0
"11211","2017Q4","CS Cove","newrel_clindx_lost",0
"11212","2017Q4","CS Cove","newrel_clindx_cmplt",0
"11213","2017Q2","CS Cove","newrel_clindx_neval",0
"11214","2017Q2","CS Cove","newrel_clindx_died",0
"11215","2017Q2","CS Cove","newrel_clindx_lost",0
"11216","2017Q2","CS Cove","newrel_clindx_cmplt",0
"11217","2017Q3","CS Cove","newrel_clindx_neval",0
"11218","2017Q3","CS Cove","newrel_clindx_died",0
"11219","2017Q3","CS Cove","newrel_clindx_lost",0
"11220","2017Q3","CS Cove","newrel_clindx_cmplt",1
